Name	Compound IUPAC	InChI	Canonical_SMILES	PUBCHEM_CID	Status	Source
Prodiamine	2,4-dinitro-3-N,3-N-dipropyl-6-(trifluoromethyl)benzene-1,3-diamine	InChI=1S/C13H17F3N4O4/c1-3-5-18(6-4-2)11-9(19(21)22)7-8(13(14,15)16)10(17)12(11)20(23)24/h7H,3-6,17H2,1-2H3	CCCN(c1c(cc(c(c1[N+](=O)[O-])N)C(F)(F)F)[N+](=O)[O-])CCC	34469	-1	AID_1159515_datatable_active
Triphenyltin hydroxide		InChI=1S/3C6H5.H2O.Sn/c3*1-2-4-6-5-3-1;;/h3*1-5H;1H2;	c1ccc(cc1)[Sn](c1ccccc1)c1ccccc1.O	6327657	-1	AID_1159515_datatable_active
[(2S,3S,4S,6S)-6-[(2S,3S,4S,6R)-6-[(1'R,2R,3S,4'S,6S,8'R,10'E,12'S,13'S,14'E,16'E,20'R,21'R,24'S)-2-[(2S)-butan-2-yl]-21',24'-dihydroxy-3,11',13',22'-tetramethyl-2'-oxospiro[2,3-dihydropyran-6,6'-3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene]-12'-yl]oxy-4-methoxy-2-methyloxan-3-yl]oxy-4-methoxy-2-methyloxan-3-yl]-methylazanium;benzoate	[(2S,3S,4S,6S)-6-[(2S,3S,4S,6R)-6-[(1'R,2R,3S,4'S,6S,8'R,10'E,12'S,13'S,14'E,16'E,20'R,21'R,24'S)-2-[(2S)-butan-2-yl]-21',24'-dihydroxy-3,11',13',22'-tetramethyl-2'-oxospiro[2,3-dihydropyran-6,6'-3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene]-12'-yl]oxy-4-methoxy-2-methyloxan-3-yl]oxy-4-methoxy-2-methyloxan-3-yl]-methylazanium;benzoate	InChI=1S/C49H75NO13.C7H6O2/c1-12-26(2)44-29(5)18-19-48(63-44)24-35-21-34(62-48)17-16-28(4)43(27(3)14-13-15-33-25-56-46-42(51)30(6)20-36(47(52)59-35)49(33,46)53)60-40-23-38(55-11)45(32(8)58-40)61-39-22-37(54-10)41(50-9)31(7)57-39;8-7(9)6-4-2-1-3-5-6/h13-16,18-20,26-27,29,31-32,34-46,50-51,53H,12,17,21-25H2,1-11H3;1-5H,(H,8,9)/b14-13+,28-16+,33-15+;/t26-,27-,29-,31-,32-,34+,35-,36-,37-,38-,39-,40-,41-,42+,43-,44+,45-,46+,48+,49+;/m0./s1	[O-]C(=O)c1ccccc1.CC[C@@H]([C@H]1O[C@@]2(C=C[C@@H]1C)O[C@@H]1C/C=C(\C)/[C@@H](O[C@H]3C[C@H](OC)[C@H]([C@@H](O3)C)O[C@H]3C[C@H](OC)[C@H]([C@@H](O3)C)[NH2+]C)[C@@H](C)/C=C/C=C\3/[C@]4([C@H](C(=O)O[C@H](C2)C1)C=C(C)[C@H]([C@H]4OC3)O)O)C	22833503	-1	AID_1159515_datatable_active
Avermectin B1A	(1'R,2R,3S,4'S,6S,8'R,10'E,12'S,13'S,14'E,16'E,20'R,21'R,24'S)-2-[(2S)-butan-2-yl]-21',24'-dihydroxy-12'-[(2R,4S,5S,6S)-5-[(2S,4S,5S,6S)-5-hydroxy-4-methoxy-6-methyloxan-2-yl]oxy-4-methoxy-6-methyloxan-2-yl]oxy-3,11',13',22'-tetramethylspiro[2,3-dihydropyran-6,6'-3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene]-2'-one	InChI=1S/C48H72O14/c1-11-25(2)43-28(5)17-18-47(62-43)23-34-20-33(61-47)16-15-27(4)42(26(3)13-12-14-32-24-55-45-40(49)29(6)19-35(46(51)58-34)48(32,45)52)59-39-22-37(54-10)44(31(8)57-39)60-38-21-36(53-9)41(50)30(7)56-38/h12-15,17-19,25-26,28,30-31,33-45,49-50,52H,11,16,20-24H2,1-10H3/b13-12+,27-15+,32-14+/t25-,26-,28-,30-,31-,33+,34-,35-,36-,37-,38-,39-,40+,41-,42-,43+,44-,45+,47+,48+/m0/s1	CO[C@H]1C[C@H](O[C@H]2[C@@H](C)/C=C/C=C/3\CO[C@H]4[C@]3(O)[C@@H](C=C([C@H]4O)C)C(=O)O[C@H]3C[C@@H](C/C=C/2\C)O[C@]2(C3)C=C[C@@H]([C@H](O2)[C@H](CC)C)C)O[C@H]([C@@H]1O[C@H]1C[C@H](OC)[C@H]([C@@H](O1)C)O)C	6434889	-1	AID_1159515_datatable_active
Triflumizole	N-[4-chloro-2-(trifluoromethyl)phenyl]-1-imidazol-1-yl-2-propoxyethanimine	InChI=1S/C15H15ClF3N3O/c1-2-7-23-9-14(22-6-5-20-10-22)21-13-4-3-11(16)8-12(13)15(17,18)19/h3-6,8,10H,2,7,9H2,1H3	CCCOCC(=Nc1ccc(cc1C(F)(F)F)Cl)n1cncc1	91699	-1	AID_1159515_datatable_active
Phenylmercuric chloride	chloro(phenyl)mercury	InChI=1S/C6H5.ClH.Hg/c1-2-4-6-5-3-1;;/h1-5H;1H;/q;;+1/p-1	Cl[Hg]c1ccccc1	7511	-1	AID_1159515_datatable_active
Milbemycin A4	(1R,4S,5'S,6R,6'R,8R,10E,13R,14E,16E,20R,21R,24S)-6'-ethyl-21,24-dihydroxy-5',11,13,22-tetramethylspiro[3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene-6,2'-oxane]-2-one	InChI=1S/C32H46O7/c1-6-27-21(4)12-13-31(39-27)17-25-16-24(38-31)11-10-20(3)14-19(2)8-7-9-23-18-36-29-28(33)22(5)15-26(30(34)37-25)32(23,29)35/h7-10,15,19,21,24-29,33,35H,6,11-14,16-18H2,1-5H3/b8-7+,20-10+,23-9+/t19-,21-,24+,25-,26-,27+,28+,29+,31+,32+/m0/s1	CC[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@H](O2)C/C=C(\C)/C[C@@H](C)/C=C/C=C\2/[C@]3([C@H](C(=O)O1)C=C(C)[C@H]([C@H]3OC2)O)O	9959038	-1	AID_1159515_datatable_active
4-Dodecylphenol	4-dodecylphenol	InChI=1S/C18H30O/c1-2-3-4-5-6-7-8-9-10-11-12-17-13-15-18(19)16-14-17/h13-16,19H,2-12H2,1H3	CCCCCCCCCCCCc1ccc(cc1)O	66030	-1	AID_1159515_datatable_active
2-Bromohexadecanoic acid	2-bromohexadecanoic acid	InChI=1S/C16H31BrO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15(17)16(18)19/h15H,2-14H2,1H3,(H,18,19)	CCCCCCCCCCCCCCC(C(=O)O)Br	82145	-1	AID_1159515_datatable_active
Tebufenpyrad	N-[(4-tert-butylphenyl)methyl]-4-chloro-5-ethyl-2-methylpyrazole-3-carboxamide	InChI=1S/C18H24ClN3O/c1-6-14-15(19)16(22(5)21-14)17(23)20-11-12-7-9-13(10-8-12)18(2,3)4/h7-10H,6,11H2,1-5H3,(H,20,23)	CCc1nn(c(c1Cl)C(=O)NCc1ccc(cc1)C(C)(C)C)C	86354	-1	AID_1159515_datatable_active
Fluazinam	3-chloro-N-[3-chloro-2,6-dinitro-4-(trifluoromethyl)phenyl]-5-(trifluoromethyl)pyridin-2-amine	InChI=1S/C13H4Cl2F6N4O4/c14-6-1-4(12(16,17)18)3-22-11(6)23-9-7(24(26)27)2-5(13(19,20)21)8(15)10(9)25(28)29/h1-3H,(H,22,23)	Clc1cc(cnc1Nc1c(cc(c(c1[N+](=O)[O-])Cl)C(F)(F)F)[N+](=O)[O-])C(F)(F)F	91731	-1	AID_1159515_datatable_active
2,4-Dichloro-3,5-dimethylphenol	2,4-dichloro-3,5-dimethylphenol	InChI=1S/C8H8Cl2O/c1-4-3-6(11)8(10)5(2)7(4)9/h3,11H,1-2H3	Clc1c(C)cc(c(c1C)Cl)O	8621	-1	AID_1159515_datatable_active
Phenylarsine oxide	arsorosobenzene	InChI=1S/C6H5AsO/c8-7-6-4-2-1-3-5-6/h1-5H	O=[As]c1ccccc1	4778	-1	AID_1159515_datatable_active
N-[3-(dimethylamino)propyl]dodecanamide	N-[3-(dimethylamino)propyl]dodecanamide	InChI=1S/C17H36N2O/c1-4-5-6-7-8-9-10-11-12-14-17(20)18-15-13-16-19(2)3/h4-16H2,1-3H3,(H,18,20)	CCCCCCCCCCCC(=O)NCCCN(C)C	51392	-1	AID_1159515_datatable_active
Triethyltin bromide	bromo(triethyl)stannane	InChI=1S/3C2H5.BrH.Sn/c3*1-2;;/h3*1H2,2H3;1H;/q;;;;+1/p-1	CC[Sn](CC)(CC)Br	17701	-1	AID_1159515_datatable_active
N-(4-Methylpentan-2-yl)-N-phenylbenzene-1,4-diamine	4-N-(4-methylpentan-2-yl)-4-N-phenylbenzene-1,4-diamine	InChI=1S/C18H24N2/c1-14(2)13-15(3)20(17-7-5-4-6-8-17)18-11-9-16(19)10-12-18/h4-12,14-15H,13,19H2,1-3H3	CC(CC(N(c1ccccc1)c1ccc(cc1)N)C)C	93335	-1	AID_1159515_datatable_active
2,4-Dinitrophenyl thiocyanate	(2,4-dinitrophenyl) thiocyanate	InChI=1S/C7H3N3O4S/c8-4-15-7-2-1-5(9(11)12)3-6(7)10(13)14/h1-3H	N#CSc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-]	15325	-1	AID_1159515_datatable_active
4,6-Di-tert-butyl-m-cresol	2,4-ditert-butyl-5-methylphenol	InChI=1S/C15H24O/c1-10-8-13(16)12(15(5,6)7)9-11(10)14(2,3)4/h8-9,16H,1-7H3	Cc1cc(O)c(cc1C(C)(C)C)C(C)(C)C	10346	-1	AID_1159515_datatable_active
9,9-Bis(4-hydroxyphenyl)fluorene	4-[9-(4-hydroxyphenyl)fluoren-9-yl]phenol	InChI=1S/C25H18O2/c26-19-13-9-17(10-14-19)25(18-11-15-20(27)16-12-18)23-7-3-1-5-21(23)22-6-2-4-8-24(22)25/h1-16,26-27H	Oc1ccc(cc1)C1(c2ccc(cc2)O)c2ccccc2-c2c1cccc2	76716	-1	AID_1159515_datatable_active
Mercuric diiodide	mercury(2+);diiodide	InChI=1S/Hg.2HI/h;2*1H/q+2;;/p-2	[I-].[I-].[Hg+2]	181518	-1	AID_1159515_datatable_active
Tetraiodoethylene	1,1,2,2-tetraiodoethene	InChI=1S/C2I4/c3-1(4)2(5)6	IC(=C(I)I)I	10568	-1	AID_1159515_datatable_active
1,4-Dihydroxy-2-naphthoic acid	1,4-dihydroxynaphthalene-2-carboxylic acid	InChI=1S/C11H8O4/c12-9-5-8(11(14)15)10(13)7-4-2-1-3-6(7)9/h1-5,12-13H,(H,14,15)	OC(=O)c1cc(O)c2c(c1O)cccc2	671	-1	AID_1159515_datatable_active
Dipentaerythritol pentaacrylate	[2-(hydroxymethyl)-3-prop-2-enoyloxy-2-[[3-prop-2-enoyloxy-2,2-bis(prop-2-enoyloxymethyl)propoxy]methyl]propyl] prop-2-enoate	InChI=1S/C25H32O12/c1-6-19(27)33-14-24(11-26,15-34-20(28)7-2)12-32-13-25(16-35-21(29)8-3,17-36-22(30)9-4)18-37-23(31)10-5/h6-10,26H,1-5,11-18H2	C=CC(=O)OCC(COC(=O)C=C)(COCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C)CO	108956	-1	AID_1159515_datatable_active
Laurocapram	1-dodecylazepan-2-one	InChI=1S/C18H35NO/c1-2-3-4-5-6-7-8-9-10-13-16-19-17-14-11-12-15-18(19)20/h2-17H2,1H3	CCCCCCCCCCCCN1CCCCCC1=O	42981	-1	AID_1159515_datatable_active
Tributyltin acrylate	tributylstannyl prop-2-enoate	InChI=1S/3C4H9.C3H4O2.Sn/c3*1-3-4-2;1-2-3(4)5;/h3*1,3-4H2,2H3;2H,1H2,(H,4,5);/q;;;;+1/p-1	CCCC[Sn](OC(=O)C=C)(CCCC)CCCC	16683072	-1	AID_1159515_datatable_active
Clomiphene citrate	2-[4-(2-chloro-1,2-diphenylethenyl)phenoxy]-N,N-diethylethanamine;2-hydroxypropane-1,2,3-tricarboxylic acid	InChI=1S/C26H28ClNO.C6H8O7/c1-3-28(4-2)19-20-29-24-17-15-22(16-18-24)25(21-11-7-5-8-12-21)26(27)23-13-9-6-10-14-23;7-3(8)1-6(13,5(11)12)2-4(9)10/h5-18H,3-4,19-20H2,1-2H3;13H,1-2H2,(H,7,8)(H,9,10)(H,11,12)	OC(=O)C(CC(=O)O)(CC(=O)O)O.CCN(CCOc1ccc(cc1)C(=C(c1ccccc1)Cl)c1ccccc1)CC	60974	-1	AID_1159515_datatable_active
Chloropropylate	propan-2-yl 2,2-bis(4-chlorophenyl)-2-hydroxyacetate	InChI=1S/C17H16Cl2O3/c1-11(2)22-16(20)17(21,12-3-7-14(18)8-4-12)13-5-9-15(19)10-6-13/h3-11,21H,1-2H3	CC(OC(=O)C(c1ccc(cc1)Cl)(c1ccc(cc1)Cl)O)C	22094	-1	AID_1159515_datatable_active
Mercury(II) acetate	mercury(2+);diacetate	InChI=1S/2C2H4O2.Hg/c2*1-2(3)4;/h2*1H3,(H,3,4);/q;;+2/p-2	[O-]C(=O)C.[O-]C(=O)C.[Hg+2]	15337	-1	AID_1159515_datatable_active
Phenylmercuric lactate	2-hydroxypropanoyloxy(phenyl)mercury	InChI=1S/C6H5.C3H6O3.Hg/c1-2-4-6-5-3-1;1-2(4)3(5)6;/h1-5H;2,4H,1H3,(H,5,6);/q;;+1/p-1	CC(C(=O)O[Hg]c1ccccc1)O	16683023	-1	AID_1159515_datatable_active
beta-Naphthoflavone	3-phenylbenzo[f]chromen-1-one	InChI=1S/C19H12O2/c20-16-12-18(14-7-2-1-3-8-14)21-17-11-10-13-6-4-5-9-15(13)19(16)17/h1-12H	O=c1cc(oc2c1c1ccccc1cc2)c1ccccc1	2361	-1	AID_1159515_datatable_active
4-Tert-butylcyclohexanone	4-tert-butylcyclohexan-1-one	InChI=1S/C10H18O/c1-10(2,3)8-4-6-9(11)7-5-8/h8H,4-7H2,1-3H3	CC(C1CCC(=O)CC1)(C)C	7392	-1	AID_1159515_datatable_active
Bismaleimide	1-[4-[[4-(2,5-dioxopyrrol-1-yl)phenyl]methyl]phenyl]pyrrole-2,5-dione	InChI=1S/C21H14N2O4/c24-18-9-10-19(25)22(18)16-5-1-14(2-6-16)13-15-3-7-17(8-4-15)23-20(26)11-12-21(23)27/h1-12H,13H2	O=C1C=CC(=O)N1c1ccc(cc1)Cc1ccc(cc1)N1C(=O)C=CC1=O	83648	-1	AID_1159515_datatable_active
Bromophenol blue	2,6-dibromo-4-[3-(3,5-dibromo-4-hydroxyphenyl)-1,1-dioxo-2,1lambda6-benzoxathiol-3-yl]phenol	InChI=1S/C19H10Br4O5S/c20-12-5-9(6-13(21)17(12)24)19(10-7-14(22)18(25)15(23)8-10)11-3-1-2-4-16(11)29(26,27)28-19/h1-8,24-25H	Oc1c(Br)cc(cc1Br)C1(OS(=O)(=O)c2c1cccc2)c1cc(Br)c(c(c1)Br)O	8272	-1	AID_1159515_datatable_active
Fast Green FCF	disodium;2-[[4-[ethyl-[(3-sulfonatophenyl)methyl]amino]phenyl]-[4-[ethyl-[(3-sulfonatophenyl)methyl]azaniumylidene]cyclohexa-2,5-dien-1-ylidene]methyl]-5-hydroxybenzenesulfonate	InChI=1S/C37H36N2O10S3.2Na/c1-3-38(24-26-7-5-9-33(21-26)50(41,42)43)30-15-11-28(12-16-30)37(35-20-19-32(40)23-36(35)52(47,48)49)29-13-17-31(18-14-29)39(4-2)25-27-8-6-10-34(22-27)51(44,45)46;;/h5-23H,3-4,24-25H2,1-2H3,(H3,41,42,43,44,45,46,47,48,49);;/q;2*+1/p-2	CC[N+](=C1C=CC(=C(c2ccc(cc2S(=O)(=O)[O-])O)c2ccc(cc2)N(Cc2cccc(c2)S(=O)(=O)[O-])CC)C=C1)Cc1cccc(c1)S(=O)(=O)[O-].[Na+].[Na+]	16887	-1	AID_1159515_datatable_active
Sodium tridecyl sulfate	sodium;tridecyl sulfate	InChI=1S/C13H28O4S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-13-17-18(14,15)16;/h2-13H2,1H3,(H,14,15,16);/q;+1/p-1	CCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]	23668353	-1	AID_1159515_datatable_active
Bromocresol green	2,6-dibromo-4-[3-(3,5-dibromo-4-hydroxy-2-methylphenyl)-1,1-dioxo-2,1lambda6-benzoxathiol-3-yl]-3-methylphenol	InChI=1S/C21H14Br4O5S/c1-9-12(7-14(22)19(26)17(9)24)21(13-8-15(23)20(27)18(25)10(13)2)11-5-3-4-6-16(11)31(28,29)30-21/h3-8,26-27H,1-2H3	Brc1cc(c(c(c1O)Br)C)C1(OS(=O)(=O)c2c1cccc2)c1cc(Br)c(c(c1C)Br)O	6451	-1	AID_1159515_datatable_active
Sulfan Blue	sodium;4-[[4-(diethylamino)phenyl]-(4-diethylazaniumylidenecyclohexa-2,5-dien-1-ylidene)methyl]benzene-1,3-disulfonate	InChI=1S/C27H32N2O6S2.Na/c1-5-28(6-2)22-13-9-20(10-14-22)27(21-11-15-23(16-12-21)29(7-3)8-4)25-18-17-24(36(30,31)32)19-26(25)37(33,34)35;/h9-19H,5-8H2,1-4H3,(H-,30,31,32,33,34,35);/q;+1/p-1	CC[N+](=C1C=CC(=C(c2ccc(cc2S(=O)(=O)[O-])S(=O)(=O)[O-])c2ccc(cc2)N(CC)CC)C=C1)CC.[Na+]	8507	-1	AID_1159515_datatable_active
Thiocyanic acid, 4-(dimethylamino)phenyl ester	[4-(dimethylamino)phenyl] thiocyanate	InChI=1S/C9H10N2S/c1-11(2)8-3-5-9(6-4-8)12-7-10/h3-6H,1-2H3	CN(c1ccc(cc1)SC#N)C	23540	-1	AID_1159515_datatable_active
Methyltrioctylammonium chloride	methyl(trioctyl)azanium;chloride	InChI=1S/C25H54N.ClH/c1-5-8-11-14-17-20-23-26(4,24-21-18-15-12-9-6-2)25-22-19-16-13-10-7-3;/h5-25H2,1-4H3;1H/q+1;/p-1	CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)C.[Cl-]	21218	-1	AID_1159515_datatable_active
3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide	3,3,4,4-tetrachlorothiolane 1,1-dioxide	InChI=1S/C4H4Cl4O2S/c5-3(6)1-11(9,10)2-4(3,7)8/h1-2H2	ClC1(Cl)CS(=O)(=O)CC1(Cl)Cl	77328	-1	AID_1159515_datatable_active
Erythromycin estolate	[(2S,3R,4S,6R)-4-(dimethylamino)-2-[[(3R,4S,5S,6R,7R,9R,11R,12R,13S,14R)-14-ethyl-7,12,13-trihydroxy-4-[(2R,4R,5S,6S)-5-hydroxy-4-methoxy-4,6-dimethyloxan-2-yl]oxy-3,5,7,9,11,13-hexamethyl-2,10-dioxo-oxacyclotetradec-6-yl]oxy]-6-methyloxan-3-yl] propanoate;dodecyl hydrogen sulfate	InChI=1S/C40H71NO14.C12H26O4S/c1-15-27-40(11,48)33(44)22(5)30(43)20(3)18-38(9,47)35(55-37-32(53-28(42)16-2)26(41(12)13)17-21(4)50-37)23(6)31(24(7)36(46)52-27)54-29-19-39(10,49-14)34(45)25(8)51-29;1-2-3-4-5-6-7-8-9-10-11-12-16-17(13,14)15/h20-27,29,31-35,37,44-45,47-48H,15-19H2,1-14H3;2-12H2,1H3,(H,13,14,15)/t20-,21-,22+,23+,24-,25+,26+,27-,29+,31+,32-,33-,34+,35-,37+,38-,39-,40-;/m1./s1	CCC(=O)O[C@H]1[C@@H](O[C@@H](C[C@@H]1N(C)C)C)O[C@@H]1[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@@H](C)C(=O)O[C@H](CC)[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]1(C)O)C)C)O)(C)O.CCCCCCCCCCCCOS(=O)(=O)O	441371	-1	AID_1159515_datatable_active
Triphenyltin fluoride	fluoro(triphenyl)stannane	InChI=1S/3C6H5.FH.Sn/c3*1-2-4-6-5-3-1;;/h3*1-5H;1H;/q;;;;+1/p-1	F[Sn](c1ccccc1)(c1ccccc1)c1ccccc1	9786	-1	AID_1159515_datatable_active
Dehydroabietylamine acetate	[(1R,4aS,10aR)-1,4a-dimethyl-7-propan-2-yl-2,3,4,9,10,10a-hexahydrophenanthren-1-yl]methanamine;acetic acid	InChI=1S/C20H31N.C2H4O2/c1-14(2)15-6-8-17-16(12-15)7-9-18-19(3,13-21)10-5-11-20(17,18)4;1-2(3)4/h6,8,12,14,18H,5,7,9-11,13,21H2,1-4H3;1H3,(H,3,4)/t18-,19-,20+;/m0./s1	CC(=O)O.NC[C@]1(C)CCC[C@]2([C@H]1CCc1c2ccc(c1)C(C)C)C	62418	-1	AID_1159515_datatable_active
Triphenylbismuth dichloride	dichloro(triphenyl)bismuth	InChI=1S/3C6H5.Bi.2ClH/c3*1-2-4-6-5-3-1;;;/h3*1-5H;;2*1H/q;;;+2;;/p-2	Cl[Bi](c1ccccc1)(c1ccccc1)(c1ccccc1)Cl	299728	-1	AID_1159515_datatable_active
8-Hydroxyquinoline citrate	2-hydroxypropane-1,2,3-tricarboxylic acid;quinolin-8-ol	InChI=1S/C9H7NO.C6H8O7/c11-8-5-1-3-7-4-2-6-10-9(7)8;7-3(8)1-6(13,5(11)12)2-4(9)10/h1-6,11H;13H,1-2H2,(H,7,8)(H,9,10)(H,11,12)	OC(=O)C(CC(=O)O)(CC(=O)O)O.Oc1cccc2c1nccc2	61080	-1	AID_1159515_datatable_active
Sodium stearyl sulfate	sodium;octadecyl sulfate	InChI=1S/C18H38O4S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-22-23(19,20)21;/h2-18H2,1H3,(H,19,20,21);/q;+1/p-1	CCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]	23673604	-1	AID_1159515_datatable_active
4-(3-Dodecanyl)benzenesulfonate, calcium salt	calcium;4-dodecan-3-ylbenzenesulfonate	InChI=1S/2C18H30O3S.Ca/c2*1-3-5-6-7-8-9-10-11-16(4-2)17-12-14-18(15-13-17)22(19,20)21;/h2*12-16H,3-11H2,1-2H3,(H,19,20,21);/q;;+2/p-2	CCCCCCCCCC(c1ccc(cc1)S(=O)(=O)[O-])CC.CCCCCCCCCC(c1ccc(cc1)S(=O)(=O)[O-])CC.[Ca+2]	24180685	-1	AID_1159515_datatable_active
Dithianon	5,10-dioxobenzo[g][1,4]benzodithiine-2,3-dicarbonitrile	InChI=1S/C14H4N2O2S2/c15-5-9-10(6-16)20-14-12(18)8-4-2-1-3-7(8)11(17)13(14)19-9/h1-4H	N#Cc1sc2=c(sc1C#N)c(=O)c1c(c2=O)cccc1	18771	-1	AID_1159515_datatable_active
Kathon 930	4,5-dichloro-2-octyl-1,2-thiazol-3-one	InChI=1S/C11H17Cl2NOS/c1-2-3-4-5-6-7-8-14-11(15)9(12)10(13)16-14/h2-8H2,1H3	CCCCCCCCn1sc(c(c1=O)Cl)Cl	91688	-1	AID_1159515_datatable_active
Fluorosalan	3,5-dibromo-2-hydroxy-N-[3-(trifluoromethyl)phenyl]benzamide	InChI=1S/C14H8Br2F3NO2/c15-8-5-10(12(21)11(16)6-8)13(22)20-9-3-1-2-7(4-9)14(17,18)19/h1-6,21H,(H,20,22)	Brc1cc(Br)c(c(c1)C(=O)Nc1cccc(c1)C(F)(F)F)O	20906	-1	AID_1159515_datatable_active
Triphenyllead acetate	triphenylplumbyl acetate	InChI=1S/3C6H5.C2H4O2.Pb/c3*1-2-4-6-5-3-1;1-2(3)4;/h3*1-5H;1H3,(H,3,4);/q;;;;+1/p-1	CC(=O)O[Pb](c1ccccc1)(c1ccccc1)c1ccccc1	16682953	-1	AID_1159515_datatable_active
Ipconazole	2-[(4-chlorophenyl)methyl]-5-propan-2-yl-1-(1,2,4-triazol-1-ylmethyl)cyclopentan-1-ol	InChI=1S/C18H24ClN3O/c1-13(2)17-8-5-15(9-14-3-6-16(19)7-4-14)18(17,23)10-22-12-20-11-21-22/h3-4,6-7,11-13,15,17,23H,5,8-10H2,1-2H3	CC(C1CCC(C1(O)Cn1ncnc1)Cc1ccc(cc1)Cl)C	86211	-1	AID_1159515_datatable_active
2,4-Dichloro-1,3-dinitro-5-(trifluoromethyl)benzene	2,4-dichloro-1,3-dinitro-5-(trifluoromethyl)benzene	InChI=1S/C7HCl2F3N2O4/c8-4-2(7(10,11)12)1-3(13(15)16)5(9)6(4)14(17)18/h1H	[O-][N+](=O)c1cc(c(c(c1Cl)[N+](=O)[O-])Cl)C(F)(F)F	94398	-1	AID_1159515_datatable_active
Didodecyldimethylammonium bromide	didodecyl(dimethyl)azanium;bromide	InChI=1S/C26H56N.BrH/c1-5-7-9-11-13-15-17-19-21-23-25-27(3,4)26-24-22-20-18-16-14-12-10-8-6-2;/h5-26H2,1-4H3;1H/q+1;/p-1	CCCCCCCCCCCC[N+](CCCCCCCCCCCC)(C)C.[Br-]	18669	-1	AID_1159515_datatable_active
Tetrabutyltin	tetrabutylstannane	InChI=1S/4C4H9.Sn/c4*1-3-4-2;/h4*1,3-4H2,2H3;	CCCC[Sn](CCCC)(CCCC)CCCC	15098	-1	AID_1159515_datatable_active
2,2'-Methylenebis(4-ethyl-6-tert-butylphenol)	2-tert-butyl-6-[(3-tert-butyl-5-ethyl-2-hydroxyphenyl)methyl]-4-ethylphenol	InChI=1S/C25H36O2/c1-9-16-11-18(22(26)20(13-16)24(3,4)5)15-19-12-17(10-2)14-21(23(19)27)25(6,7)8/h11-14,26-27H,9-10,15H2,1-8H3	CCc1cc(Cc2cc(CC)cc(c2O)C(C)(C)C)c(c(c1)C(C)(C)C)O	6928	-1	AID_1159515_datatable_active
Oleyl hydroxyethyl imidazoline	2-[2-[(Z)-heptadec-8-enyl]-4,5-dihydroimidazol-1-yl]ethanol	InChI=1S/C22H42N2O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-22-23-18-19-24(22)20-21-25/h9-10,25H,2-8,11-21H2,1H3/b10-9-	CCCCCCCC/C=C\CCCCCCCC1=NCCN1CCO	5358159	-1	AID_1159515_datatable_active
HMR1171 trifluoroacetate (1:1)	5-benzylsulfonyl-2-[2-(dimethylamino)ethyl-ethylamino]-N,N-diethyl-4-(4-phenylpiperidin-1-yl)benzamide;2,2,2-trifluoroacetic acid	InChI=1S/C35H48N4O3S.C2HF3O2/c1-6-37(7-2)35(40)31-25-34(43(41,42)27-28-15-11-9-12-16-28)33(26-32(31)38(8-3)24-23-36(4)5)39-21-19-30(20-22-39)29-17-13-10-14-18-29;3-2(4,5)1(6)7/h9-18,25-26,30H,6-8,19-24,27H2,1-5H3;(H,6,7)	OC(=O)C(F)(F)F.CCN(C(=O)c1cc(c(cc1N(CCN(C)C)CC)N1CCC(CC1)c1ccccc1)S(=O)(=O)Cc1ccccc1)CC	60196348	-1	AID_1159515_datatable_active
Tributyltin benzoate	tributylstannyl benzoate	InChI=1S/C7H6O2.3C4H9.Sn/c8-7(9)6-4-2-1-3-5-6;3*1-3-4-2;/h1-5H,(H,8,9);3*1,3-4H2,2H3;/q;;;;+1/p-1	CCCC[Sn](OC(=O)c1ccccc1)(CCCC)CCCC	16682834	-1	AID_1159515_datatable_active
4,5-Dichloro-3H-1,2-dithiol-3-one	4,5-dichlorodithiol-3-one	InChI=1S/C3Cl2OS2/c4-1-2(5)7-8-3(1)6	Clc1ssc(=O)c1Cl	14503	-1	AID_1159515_datatable_active
